"Road using [note 1] vehicles registered for the first time by body type and fuel type [note 2], Great Britain from January 2001; also United Kingdom from July 2014",,,,,,,,,,,,,,,,,,
Table VEH1153a,,,,,,,,,,,,,,,,,,
This worksheet contains one table. Some cells refer to notes which can be found on the notes worksheet. ,,,,,,,,,,,,,,,,,,
"Some shorthand is used in this table, [low] = a low figure but not a real zero.",,,,,,,,,,,,,,,,,,
Geography [note 3],Date Interval [note 4],Date [note 4],Units,BodyType,Petrol,Diesel,Hybrid electric (petrol),Hybrid electric (diesel),Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Battery electric,Range extended electric,Fuel cell electric,Gas [note 5],Other fuel types [note 6],Total,Plug-in [note 7],Zero emission [note 8]
Great Britain,Monthly,October 2008,Thousands,Total,80.8,81.3,0.9,[low],[low],[low],0.1,[low],[low],[low],[low],163.1,0.1,0.1
Great Britain,Monthly,November 2008,Thousands,Total,61.4,67.5,0.7,[low],[low],[low],0.1,[low],[low],[low],[low],129.7,0.1,0.1
Great Britain,Monthly,December 2008,Thousands,Total,66.6,70.3,0.6,[low],[low],[low],[low],[low],[low],[low],[low],137.6,[low],[low]
Great Britain,Monthly,January 2009,Thousands,Total,65.6,64.0,0.7,[low],[low],[low],[low],[low],[low],[low],[low],130.4,[low],[low]
Great Britain,Monthly,February 2009,Thousands,Total,34.2,32.2,0.3,[low],[low],[low],[low],[low],[low],[low],[low],66.8,[low],[low]
Great Britain,Monthly,March 2009,Thousands,Total,192.3,168.6,2.2,[low],[low],[low],0.1,[low],[low],[low],[low],363.2,0.1,0.1
Great Britain,Monthly,April 2009,Thousands,Total,85.0,76.3,1.0,[low],[low],[low],0.1,[low],[low],0.1,[low],162.3,0.1,0.1
Great Britain,Monthly,May 2009,Thousands,Total,86.6,74.5,0.5,[low],[low],[low],[low],[low],[low],[low],[low],161.7,[low],[low]
Great Britain,Monthly,June 2009,Thousands,Total,112.1,93.0,0.9,[low],[low],[low],0.1,[low],[low],0.1,[low],206.1,0.1,0.1
Great Britain,Monthly,July 2009,Thousands,Total,104.3,77.5,1.2,[low],[low],[low],0.1,[low],[low],0.1,[low],183.2,0.1,0.1
Great Britain,Monthly,August 2009,Thousands,Total,47.9,34.3,0.7,[low],[low],[low],0.1,[low],[low],[low],[low],83.0,0.1,0.1
Great Britain,Monthly,September 2009,Thousands,Total,236.6,174.0,3.9,[low],[low],[low],0.2,[low],[low],0.1,[low],414.7,0.2,0.2
Great Britain,Monthly,October 2009,Thousands,Total,106.0,85.0,1.3,[low],[low],[low],0.1,[low],[low],[low],[low],192.4,0.1,0.1
Great Britain,Monthly,November 2009,Thousands,Total,95.4,84.4,0.9,[low],[low],[low],0.1,[low],[low],[low],[low],180.8,0.1,0.1
Great Britain,Monthly,December 2009,Thousands,Total,90.3,80.4,1.0,[low],[low],[low],0.1,[low],[low],[low],[low],171.8,0.1,0.1
Great Britain,Monthly,January 2010,Thousands,Total,84.2,69.9,1.7,[low],[low],[low],[low],[low],[low],[low],[low],155.9,[low],[low]
Great Britain,Monthly,February 2010,Thousands,Total,41.0,37.7,0.6,[low],[low],[low],0.1,[low],[low],[low],[low],79.4,0.1,0.1
Great Britain,Monthly,March 2010,Thousands,Total,245.9,199.5,3.5,[low],[low],[low],0.1,[low],[low],0.1,[low],449.2,0.1,0.1
Great Britain,Monthly,April 2010,Thousands,Total,89.1,83.6,1.3,[low],[low],[low],0.1,[low],[low],[low],[low],174.1,0.1,0.1
Great Britain,Monthly,May 2010,Thousands,Total,89.9,90.5,1.6,[low],[low],[low],0.1,[low],[low],[low],[low],182.1,0.1,0.1
Great Britain,Monthly,June 2010,Thousands,Total,114.7,108.8,2.2,[low],[low],[low],0.1,[low],[low],[low],[low],225.9,0.1,0.1
Great Britain,Monthly,July 2010,Thousands,Total,75.5,87.4,1.8,[low],[low],[low],0.1,[low],[low],[low],[low],164.7,0.1,0.1
Great Britain,Monthly,August 2010,Thousands,Total,32.6,38.4,0.6,[low],[low],[low],0.1,[low],[low],[low],[low],71.7,0.1,0.1
Great Britain,Monthly,September 2010,Thousands,Total,190.5,189.7,4.0,[low],[low],[low],0.1,[low],[low],[low],[low],384.3,0.1,0.1
Great Britain,Monthly,October 2010,Thousands,Total,66.3,92.2,1.4,[low],[low],[low],0.1,[low],[low],[low],[low],160.1,0.1,0.1
Great Britain,Monthly,November 2010,Thousands,Total,70.8,96.3,1.7,[low],[low],[low],0.1,[low],[low],[low],[low],169.0,0.1,0.1
Great Britain,Monthly,December 2010,Thousands,Total,64.3,82.7,1.3,[low],[low],[low],0.1,[low],[low],[low],[low],148.4,0.1,0.1
Great Britain,Monthly,January 2011,Thousands,Total,65.4,81.7,1.7,[low],[low],[low],0.1,[low],[low],[low],[low],148.8,0.1,0.1
Great Britain,Monthly,February 2011,Thousands,Total,34.4,43.0,0.6,[low],[low],[low],0.1,[low],[low],[low],[low],78.1,0.1,0.1
Great Britain,Monthly,March 2011,Thousands,Total,199.5,221.2,4.9,[low],[low],[low],0.3,[low],[low],0.1,[low],425.9,0.3,0.3
Great Britain,Monthly,April 2011,Thousands,Total,72.7,93.1,1.7,[low],[low],[low],0.2,[low],[low],[low],[low],167.7,0.2,0.2
Great Britain,Monthly,May 2011,Thousands,Total,78.6,101.4,1.4,[low],[low],[low],0.1,[low],[low],[low],[low],181.5,0.1,0.1
Great Britain,Monthly,June 2011,Thousands,Total,99.6,115.7,1.4,[low],[low],[low],0.2,[low],[low],[low],[low],217.0,0.2,0.2
Great Britain,Monthly,July 2011,Thousands,Total,70.5,88.3,1.2,[low],[low],[low],0.2,[low],[low],[low],[low],160.2,0.2,0.2
Great Britain,Monthly,August 2011,Thousands,Total,35.3,42.1,0.5,[low],[low],[low],0.1,[low],[low],[low],[low],78.0,0.1,0.1
Great Britain,Monthly,September 2011,Thousands,Total,179.1,202.2,4.5,[low],[low],[low],0.2,[low],[low],[low],[low],386.1,0.2,0.2
Great Britain,Monthly,October 2011,Thousands,Total,66.9,94.8,1.5,[low],[low],[low],0.1,[low],[low],[low],[low],163.3,0.1,0.1
Great Britain,Monthly,November 2011,Thousands,Total,63.6,101.2,2.0,[low],[low],[low],0.1,[low],[low],[low],[low],166.9,0.1,0.1
Great Britain,Monthly,December 2011,Thousands,Total,61.8,83.4,1.7,[low],[low],[low],0.1,[low],[low],[low],[low],147.1,0.1,0.1
Great Britain,Monthly,January 2012,Thousands,Total,61.1,84.5,1.9,[low],[low],[low],0.1,[low],[low],[low],[low],147.6,0.1,0.1
Great Britain,Monthly,February 2012,Thousands,Total,31.7,42.1,0.6,[low],[low],[low],[low],[low],[low],[low],[low],74.5,[low],[low]
Great Britain,Monthly,March 2012,Thousands,Total,199.2,224.2,4.7,0.2,[low],[low],0.4,[low],[low],0.1,[low],428.8,0.4,0.4
Great Britain,Monthly,April 2012,Thousands,Total,75.2,91.9,1.5,0.1,[low],[low],0.2,[low],[low],0.1,[low],169.0,0.3,0.2
Great Britain,Monthly,May 2012,Thousands,Total,84.3,109.3,1.7,0.1,[low],[low],0.2,0.1,[low],[low],[low],195.8,0.4,0.2
Great Britain,Monthly,June 2012,Thousands,Total,99.0,121.7,2.1,0.1,[low],[low],0.3,0.1,[low],[low],[low],223.3,0.4,0.3
Great Britain,Monthly,July 2012,Thousands,Total,78.8,94.0,1.7,0.1,0.1,[low],0.1,0.1,[low],[low],[low],174.9,0.3,0.1
Great Britain,Monthly,August 2012,Thousands,Total,36.4,40.1,0.5,[low],[low],[low],0.1,[low],[low],[low],[low],77.2,0.2,0.1
Great Britain,Monthly,September 2012,Thousands,Total,191.1,216.3,4.0,0.3,0.2,[low],0.2,[low],[low],[low],[low],412.2,0.4,0.2
Great Britain,Monthly,October 2012,Thousands,Total,77.7,99.5,1.7,0.1,[low],[low],0.3,[low],[low],[low],[low],179.4,0.3,0.3
Great Britain,Monthly,November 2012,Thousands,Total,73.8,101.6,1.5,0.1,[low],[low],0.3,[low],[low],[low],[low],177.4,0.4,0.3
Great Britain,Monthly,December 2012,Thousands,Total,63.2,82.6,1.3,0.1,[low],[low],0.2,[low],[low],[low],[low],147.5,0.3,0.2
Great Britain,Monthly,January 2013,Thousands,Total,71.5,89.2,1.8,0.3,[low],[low],0.1,[low],[low],[low],[low],163.0,0.1,0.1
Great Britain,Monthly,February 2013,Thousands,Total,36.8,42.1,0.7,0.1,[low],[low],0.1,[low],[low],[low],[low],79.8,0.1,0.1
Great Britain,Monthly,March 2013,Thousands,Total,213.9,235.2,4.4,0.4,0.1,[low],0.4,0.1,[low],[low],[low],454.5,0.6,0.4
Great Britain,Monthly,April 2013,Thousands,Total,87.1,104.6,1.5,0.1,0.1,[low],0.2,[low],[low],[low],[low],193.6,0.2,0.2
Great Britain,Monthly,May 2013,Thousands,Total,95.6,114.6,1.4,0.1,[low],[low],0.5,[low],[low],[low],[low],212.2,0.5,0.5
Great Britain,Monthly,June 2013,Thousands,Total,116.6,129.9,2.5,0.3,[low],[low],0.2,[low],[low],[low],[low],249.6,0.3,0.2
Great Britain,Monthly,July 2013,Thousands,Total,86.5,103.1,1.7,0.3,[low],[low],0.3,[low],[low],[low],[low],192.0,0.4,0.3
Great Britain,Monthly,August 2013,Thousands,Total,38.6,44.7,0.7,0.1,[low],[low],0.1,[low],[low],[low],[low],84.2,0.1,0.1
Great Britain,Monthly,September 2013,Thousands,Total,215.1,239.5,5.2,0.6,0.1,[low],0.5,[low],[low],[low],[low],461.0,0.7,0.5
Great Britain,Monthly,October 2013,Thousands,Total,77.9,109.9,2.1,0.5,[low],[low],0.3,[low],[low],[low],[low],190.8,0.3,0.3
Great Britain,Monthly,November 2013,Thousands,Total,79.1,111.1,1.7,0.3,[low],[low],0.3,0.1,[low],[low],[low],192.7,0.5,0.3
Great Britain,Monthly,December 2013,Thousands,Total,75.0,112.4,1.6,0.2,0.1,[low],0.2,[low],[low],[low],[low],189.6,0.3,0.2
Great Britain,Monthly,January 2014,Thousands,Total,75.3,95.8,2.2,0.2,[low],[low],0.4,[low],[low],[low],[low],173.9,0.5,0.4
Great Britain,Monthly,February 2014,Thousands,Total,37.6,43.9,0.9,0.1,[low],[low],0.1,[low],[low],[low],[low],82.7,0.1,0.1
Great Britain,Monthly,March 2014,Thousands,Total,247.0,274.7,6.9,0.5,0.1,[low],0.9,0.2,[low],[low],[low],530.5,1.3,0.9
Great Britain,Monthly,April 2014,Thousands,Total,92.5,112.8,2.2,0.3,[low],[low],0.4,0.1,[low],[low],[low],208.3,0.5,0.4
Great Britain,Monthly,May 2014,Thousands,Total,101.2,124.8,2.5,0.3,0.2,[low],0.4,0.1,[low],[low],[low],229.4,0.7,0.4
Great Britain,Monthly,June 2014,Thousands,Total,117.2,148.9,2.6,0.2,0.4,[low],0.9,0.1,[low],[low],[low],270.4,1.5,0.9
Great Britain,Monthly,July 2014,Thousands,Total,88.7,117.6,2.0,0.2,0.5,[low],0.6,0.1,[low],[low],[low],209.6,1.2,0.6
Great Britain,Monthly,August 2014,Thousands,Total,42.7,49.1,0.6,0.1,0.2,[low],0.3,0.1,[low],[low],[low],93.0,0.6,0.3
Great Britain,Monthly,September 2014,Thousands,Total,224.6,257.3,6.5,0.3,1.7,[low],1.4,0.2,[low],[low],[low],491.9,3.2,1.4
Great Britain,Monthly,October 2014,Thousands,Total,90.2,126.9,2.7,0.2,1.1,[low],0.6,0.1,[low],[low],[low],221.9,1.9,0.6
Great Britain,Monthly,November 2014,Thousands,Total,86.6,117.0,2.8,0.2,1.1,[low],0.7,0.2,[low],[low],[low],208.5,2.0,0.7
Great Britain,Monthly,December 2014,Thousands,Total,83.7,112.6,2.0,0.1,0.9,[low],1.2,0.2,[low],[low],[low],200.7,2.3,1.2
Great Britain,Monthly,January 2015,Thousands,Total,83.0,103.3,2.5,0.1,1.1,[low],0.6,0.1,[low],[low],[low],190.8,1.8,0.6
Great Britain,Monthly,February 2015,Thousands,Total,40.9,52.1,1.0,0.1,0.4,[low],0.3,0.1,[low],[low],[low],94.9,0.8,0.3
Great Britain,Monthly,March 2015,Thousands,Total,264.5,295.2,7.4,0.6,4.0,[low],2.0,0.3,[low],[low],[low],574.1,6.4,2.0
Great Britain,Monthly,April 2015,Thousands,Total,97.8,122.3,3.1,0.4,0.9,[low],0.6,0.1,[low],[low],[low],225.1,1.6,0.6
Great Britain,Monthly,May 2015,Thousands,Total,108.1,127.7,2.6,0.4,1.2,[low],0.7,0.1,[low],[low],[low],240.9,2.1,0.7
Great Britain,Monthly,June 2015,Thousands,Total,139.2,162.5,4.0,0.4,1.6,[low],1.0,0.1,[low],[low],[low],308.9,2.7,1.0
Great Britain,Monthly,July 2015,Thousands,Total,98.9,115.8,2.4,0.3,1.1,[low],0.5,0.1,[low],[low],[low],219.2,1.8,0.5
Great Britain,Monthly,August 2015,Thousands,Total,47.8,53.9,0.9,0.1,0.5,[low],0.4,0.1,[low],[low],[low],103.7,1.0,0.4
Great Britain,Monthly,September 2015,Thousands,Total,251.5,275.6,7.5,0.6,2.2,[low],1.7,0.2,[low],[low],[low],539.4,4.2,1.7
Great Britain,Monthly,October 2015,Thousands,Total,91.2,124.4,3.1,0.2,1.2,[low],0.8,0.1,[low],[low],[low],221.1,2.1,0.8
Great Britain,Monthly,November 2015,Thousands,Total,90.7,124.4,2.8,0.2,1.5,[low],0.9,0.1,[low],[low],[low],220.6,2.5,0.9
Great Britain,Monthly,December 2015,Thousands,Total,91.8,124.6,2.8,0.2,1.4,[low],1.6,0.2,[low],[low],[low],222.6,3.3,1.6
Great Britain,Monthly,January 2016,Thousands,Total,87.1,103.8,3.5,0.1,1.5,[low],0.7,0.2,[low],[low],[low],196.9,2.4,0.7
Great Britain,Monthly,February 2016,Thousands,Total,46.7,55.0,1.0,[low],1.0,[low],0.3,[low],[low],[low],[low],104.1,1.3,0.3
Great Britain,Monthly,March 2016,Thousands,Total,276.5,309.7,9.3,0.3,5.2,[low],2.6,0.2,[low],[low],[low],603.9,8.0,2.6
Great Britain,Monthly,April 2016,Thousands,Total,101.9,124.8,3.4,0.1,2.2,[low],0.7,0.1,[low],[low],[low],233.1,3.0,0.7
Great Britain,Monthly,May 2016,Thousands,Total,109.1,133.6,3.2,0.1,1.9,[low],0.6,0.1,[low],[low],[low],248.6,2.6,0.6
Great Britain,Monthly,June 2016,Thousands,Total,140.3,161.3,4.9,0.1,2.2,[low],1.2,0.1,[low],[low],[low],310.1,3.6,1.2
Great Britain,Monthly,July 2016,Thousands,Total,99.4,114.3,3.1,0.1,1.8,0.1,0.6,0.1,[low],[low],[low],219.4,2.5,0.6
Great Britain,Monthly,August 2016,Thousands,Total,50.5,56.2,1.3,[low],0.8,[low],0.3,0.1,[low],[low],[low],109.3,1.3,0.3
Great Britain,Monthly,September 2016,Thousands,Total,251.8,281.4,9.3,0.2,3.9,0.1,2.3,0.4,[low],[low],[low],549.6,6.8,2.3
Great Britain,Monthly,October 2016,Thousands,Total,95.0,119.1,3.5,0.1,1.8,0.1,0.5,0.2,[low],[low],[low],220.2,2.5,0.5
Great Britain,Monthly,November 2016,Thousands,Total,98.1,122.9,3.9,0.1,1.9,[low],0.7,0.1,[low],[low],[low],227.8,2.8,0.7
Great Britain,Monthly,December 2016,Thousands,Total,100.7,115.6,3.0,0.2,1.7,0.1,1.3,0.2,[low],[low],[low],222.7,3.3,1.3
Great Britain,Monthly,January 2017,Thousands,Total,92.7,100.7,4.4,[low],1.5,[low],1.1,0.2,[low],[low],[low],200.7,2.9,1.1
Great Britain,Monthly,February 2017,Thousands,Total,46.8,50.9,1.9,[low],0.8,[low],0.5,0.1,[low],[low],[low],101.0,1.5,0.5
Great Britain,Monthly,March 2017,Thousands,Total,308.3,312.6,14.1,0.2,4.8,0.1,3.4,0.4,[low],[low],[low],643.9,8.7,3.4
Great Britain,Monthly,April 2017,Thousands,Total,87.1,94.3,3.5,[low],1.9,0.1,0.8,0.1,[low],[low],[low],187.7,2.9,0.8
Great Britain,Monthly,May 2017,Thousands,Total,107.7,112.3,4.9,0.1,2.0,0.1,1.1,0.2,[low],[low],[low],228.3,3.3,1.1
Great Britain,Monthly,June 2017,Thousands,Total,141.3,144.2,6.1,[low],2.7,0.1,1.6,0.3,[low],[low],[low],296.2,4.6,1.6
Great Britain,Monthly,July 2017,Thousands,Total,94.4,96.7,5.2,[low],2.5,[low],1.0,0.1,[low],[low],[low],200.1,3.7,1.0
Great Britain,Monthly,August 2017,Thousands,Total,49.9,48.3,2.2,[low],1.2,[low],0.6,[low],[low],[low],[low],102.2,1.8,0.6
Great Britain,Monthly,September 2017,Thousands,Total,244.5,232.6,14.4,0.1,5.4,0.1,2.4,0.5,[low],[low],[low],500.0,8.3,2.4
Great Britain,Monthly,October 2017,Thousands,Total,95.8,91.2,4.7,[low],2.6,0.1,0.8,0.2,[low],[low],[low],195.4,3.6,0.8
Great Britain,Monthly,November 2017,Thousands,Total,100.4,93.5,4.7,0.1,3.0,[low],1.0,0.2,[low],[low],[low],203.0,4.3,1.0
Great Britain,Monthly,December 2017,Thousands,Total,93.2,88.6,4.1,0.1,3.4,[low],1.2,0.1,[low],[low],[low],190.8,4.8,1.2
Great Britain,Monthly,January 2018,Thousands,Total,100.3,79.9,5.6,0.1,2.5,[low],0.9,0.1,[low],[low],[low],189.4,3.5,0.9
Great Britain,Monthly,February 2018,Thousands,Total,52.9,43.7,2.0,[low],1.1,[low],0.4,0.1,[low],[low],[low],100.2,1.6,0.4
Great Britain,Monthly,March 2018,Thousands,Total,310.4,217.3,14.7,0.1,6.1,0.1,3.3,0.2,[low],[low],[low],552.3,9.8,3.3
Great Britain,Monthly,April 2018,Thousands,Total,116.2,77.3,5.5,[low],2.8,[low],1.1,0.1,[low],[low],[low],203.0,4.0,1.1
Great Britain,Monthly,May 2018,Thousands,Total,130.2,93.3,6.2,[low],3.8,[low],1.4,0.2,[low],[low],[low],235.1,5.4,1.4
Great Britain,Monthly,June 2018,Thousands,Total,158.3,112.9,9.3,[low],4.5,[low],1.6,0.3,[low],[low],[low],286.9,6.4,1.6
Great Britain,Monthly,July 2018,Thousands,Total,111.6,78.9,6.3,[low],3.4,[low],1.1,0.3,[low],[low],[low],201.6,4.8,1.1
Great Britain,Monthly,August 2018,Thousands,Total,67.0,45.8,3.6,[low],3.2,[low],0.8,0.2,[low],[low],[low],120.5,4.1,0.8
Great Britain,Monthly,September 2018,Thousands,Total,230.1,156.6,16.8,[low],4.2,[low],2.5,0.6,[low],[low],[low],410.8,7.3,2.5
Great Britain,Monthly,October 2018,Thousands,Total,102.4,82.1,6.3,[low],3.2,[low],1.4,0.4,[low],[low],[low],195.8,5.1,1.4
Great Britain,Monthly,November 2018,Thousands,Total,104.2,85.7,6.3,[low],3.2,[low],1.7,0.4,[low],[low],[low],201.5,5.2,1.7
Great Britain,Monthly,December 2018,Thousands,Total,99.6,71.2,3.8,[low],3.7,[low],1.7,0.5,[low],0.1,[low],180.5,5.8,1.7
Great Britain,Monthly,January 2019,Thousands,Total,108.8,71.1,7.8,[low],2.2,[low],1.6,0.1,[low],[low],[low],191.5,3.9,1.6
Great Britain,Monthly,February 2019,Thousands,Total,57.9,39.8,2.9,[low],1.3,[low],0.9,0.1,[low],[low],[low],102.9,2.3,0.9
Great Britain,Monthly,March 2019,Thousands,Total,328.2,193.8,17.2,[low],4.7,0.1,4.5,0.3,[low],[low],[low],548.9,9.7,4.5
Great Britain,Monthly,April 2019,Thousands,Total,114.3,75.8,7.1,[low],1.8,0.1,1.9,0.2,[low],[low],[low],201.2,4.0,1.9
Great Britain,Monthly,May 2019,Thousands,Total,132.0,84.1,8.1,[low],2.3,0.1,2.3,0.2,[low],0.1,[low],229.2,4.9,2.3
Great Britain,Monthly,June 2019,Thousands,Total,162.2,104.9,9.0,[low],2.3,[low],3.2,0.2,[low],[low],[low],281.8,5.7,3.2
Great Britain,Monthly,July 2019,Thousands,Total,114.5,69.2,8.3,[low],1.7,0.1,2.5,0.2,[low],[low],[low],196.6,4.5,2.5
Great Britain,Monthly,August 2019,Thousands,Total,67.4,49.8,4.5,[low],0.9,[low],3.5,0.1,[low],[low],[low],126.3,4.5,3.5
Great Britain,Monthly,September 2019,Thousands,Total,241.9,129.2,17.8,0.3,5.0,0.2,8.1,0.3,[low],[low],[low],402.8,13.6,8.1
Great Britain,Monthly,October 2019,Thousands,Total,98.9,68.1,9.1,0.1,3.0,0.1,3.6,0.2,[low],0.1,[low],183.3,7.0,3.6
Great Britain,Monthly,November 2019,Thousands,Total,106.8,70.8,8.5,0.3,4.3,0.1,5.2,0.3,[low],[low],[low],196.3,9.9,5.3
Great Britain,Monthly,December 2019,Thousands,Total,102.7,65.7,6.7,0.6,4.3,0.2,5.6,0.1,[low],[low],[low],186.0,10.2,5.6
Great Britain,Monthly,January 2020,Thousands,Total,102.7,58.0,10.5,0.4,4.6,0.1,4.7,0.2,[low],[low],[low],181.3,9.6,4.7
Great Britain,Monthly,February 2020,Thousands,Total,55.9,33.7,5.4,0.6,2.0,0.1,2.9,0.1,[low],[low],[low],100.8,5.1,2.9
Great Britain,Monthly,March 2020,Thousands,Total,176.9,88.5,18.8,1.2,6.7,0.2,12.4,0.2,[low],0.1,[low],305.0,19.4,12.4
Great Britain,Monthly,April 2020,Thousands,Total,3.6,4.7,0.1,[low],0.1,[low],1.6,[low],[low],[low],[low],10.1,1.7,1.6
Great Britain,Monthly,May 2020,Thousands,Total,17.5,12.5,1.0,0.2,0.8,[low],2.7,[low],[low],[low],[low],34.7,3.5,2.7
Great Britain,Monthly,June 2020,Thousands,Total,105.3,57.4,11.8,1.0,4.7,0.3,9.4,0.1,[low],0.1,[low],190.0,14.4,9.4
Great Britain,Monthly,July 2020,Thousands,Total,123.3,63.9,15.2,1.5,7.3,0.2,8.9,0.1,[low],0.1,[low],220.4,16.4,8.9
Great Britain,Monthly,August 2020,Thousands,Total,65.0,38.1,7.3,0.8,2.8,0.1,5.8,[low],[low],0.1,[low],120.1,8.7,5.8
Great Britain,Monthly,September 2020,Thousands,Total,213.6,111.4,36.7,4.1,11.9,0.5,23.0,0.2,[low],0.4,[low],401.7,35.6,23.0
Great Britain,Monthly,October 2020,Thousands,Total,90.6,54.8,15.9,2.7,7.3,0.4,10.2,0.1,[low],0.1,[low],182.1,18.0,10.3
Great Britain,Monthly,November 2020,Thousands,Total,72.2,49.1,11.1,2.4,7.4,0.3,10.9,0.1,[low],0.1,[low],153.5,18.7,10.9
Great Britain,Monthly,December 2020,Thousands,Total,77.8,48.1,12.8,2.6,8.2,0.8,22.7,0.2,[low],0.2,[low],173.4,31.9,22.7
Great Britain,Monthly,January 2021,Thousands,Total,56.4,39.4,10.8,1.7,5.8,0.3,6.9,0.1,[low],0.2,[low],121.5,13.1,6.9
Great Britain,Monthly,February 2021,Thousands,Total,35.5,27.3,5.2,0.8,2.9,0.1,4.1,0.1,[low],[low],[low],76.1,7.3,4.1
Great Britain,Monthly,March 2021,Thousands,Total,171.0,104.4,34.3,6.9,16.2,0.8,24.0,0.2,[low],0.2,[low],358.0,41.2,24.0
Great Britain,Monthly,April 2021,Thousands,Total,93.2,53.3,17.8,2.3,9.3,0.2,10.1,0.1,[low],0.3,[low],186.5,19.7,10.1
Great Britain,Monthly,May 2021,Thousands,Total,100.2,53.8,20.9,2.8,9.3,0.3,14.0,0.1,[low],0.3,[low],201.8,23.8,14.0
Great Britain,Monthly,June 2021,Thousands,Total,117.0,55.9,25.9,4.3,11.7,0.4,21.6,0.2,[low],0.1,[low],237.1,33.9,21.6
Great Britain,Monthly,July 2021,Thousands,Total,78.8,38.6,21.4,1.9,9.5,0.2,12.3,0.1,[low],0.2,[low],163.1,22.1,12.3
Great Britain,Monthly,August 2021,Thousands,Total,45.5,28.0,11.5,1.2,4.8,0.2,8.6,0.1,[low],0.1,[low],100.0,13.6,8.6
Great Britain,Monthly,September 2021,Thousands,Total,126.2,50.7,36.2,4.1,13.4,0.3,34.0,0.4,[low],0.5,[low],265.8,48.1,34.0
Great Britain,Monthly,October 2021,Thousands,Total,67.1,38.2,14.1,2.1,7.9,0.4,17.8,0.2,[low],0.2,[low],148.0,26.3,17.8
Great Britain,Monthly,November 2021,Thousands,Total,67.9,42.1,15.0,1.9,10.2,0.5,23.9,0.3,[low],0.2,[low],162.0,34.8,23.9
Great Britain,Monthly,December 2021,Thousands,Total,58.8,36.6,13.3,1.6,7.8,0.4,30.4,0.3,[low],0.3,[low],149.5,39.0,30.4
Great Britain,Monthly,January 2022,Thousands,Total,67.5,28.0,20.0,1.9,8.4,0.5,15.4,0.1,[low],0.3,[low],141.9,24.3,15.4
Great Britain,Monthly,February 2022,Thousands,Total,35.1,20.9,9.7,1.0,4.4,0.2,12.5,0.1,[low],0.1,[low],84.0,17.1,12.5
Great Britain,Monthly,March 2022,Thousands,Total,139.7,63.0,41.7,4.7,15.3,0.5,41.9,0.4,[low],0.5,[low],307.7,58.0,41.9
Great Britain,Monthly,April 2022,Thousands,Total,77.0,34.7,22.2,1.8,6.1,0.2,14.3,0.2,[low],0.2,[low],156.6,20.7,14.3
Great Britain,Monthly,May 2022,Thousands,Total,78.1,35.2,22.8,2.0,6.9,0.2,16.7,0.2,[low],0.5,[low],162.6,24.1,16.7
Great Britain,Monthly,June 2022,Thousands,Total,84.4,40.0,24.9,2.4,7.4,0.2,25.0,0.2,[low],0.3,[low],184.9,32.8,25.0
Great Britain,Monthly,July 2022,Thousands,Total,70.9,32.1,22.1,2.3,6.1,0.1,13.6,0.2,[low],0.3,[low],147.8,20.1,13.7
Great Britain,Monthly,August 2022,Thousands,Total,46.2,22.7,12.2,1.0,3.7,0.1,11.4,0.2,[low],0.2,[low],97.7,15.3,11.4
Great Britain,Monthly,September 2022,Thousands,Total,121.5,52.4,48.2,3.8,11.9,0.2,40.0,0.3,[low],0.4,[low],278.8,52.5,40.0
Northern Ireland,Annual,2015,Thousands,Buses and coaches,[low],0.3,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.3,[low],[low]
Northern Ireland,Annual,2016,Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Northern Ireland,Annual,2017,Thousands,Buses and coaches,[low],0.3,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.3,[low],[low]
Northern Ireland,Annual,2018,Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Northern Ireland,Annual,2019,Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Northern Ireland,Annual,2020,Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
